time,ph,ntu,ntu3,ntu4,take,supply,pac
2013/11/23 14:00,7.19,20.66,0.85,0.88,9685,7980,30.25
2013/11/23 15:00,7.19,15.04,0.84,0.9,9759,8014,25
2013/11/23 16:00,7.19,15.71,0.89,0.97,9795,8088,29.91
2013/11/23 17:00,7.2,15.22,0.89,0.97,9757,8648,25.01
2013/11/23 18:00,7.19,15.3,1,1.03,9765,8747,24.99
2013/11/23 19:00,7.2,14.16,1,1.09,9758,8948,25.01
2013/11/23 20:00,7.19,13.95,0.91,1.01,6816,8347,28.61
2013/11/23 21:00,7.19,16.5,0.79,0.88,5766,8084,25.49
2013/11/23 22:00,7.2,13.94,0.66,0.79,5757,7995,24.99
2013/11/23 23:00,7.2,22.17,0.63,0.76,9758,8948,19.98
2013/11/24 0:00,7.19,17.03,0.73,0.86,9758,7022,25.01
2013/11/24 1:00,7.2,15.48,0.94,0.99,9792,6130,24.92
2013/11/24 2:00,7.19,14.38,0.95,0.97,6721,5770,29.01
2013/11/24 3:00,7.2,14.11,0.66,0.78,5864,5193,24.9
2013/11/24 4:00,7.2,13.22,0.6,0.69,5858,5022,33.29
2013/11/24 5:00,7.19,11.05,0.59,0.68,5844,5175,24.98
2013/11/24 6:00,7.2,11.59,0.55,0.65,5815,5260,33.53
2013/11/24 7:00,7.2,11.45,0.53,0.64,5789,6103,25.39
2013/11/24 8:00,7.19,13.1,0.54,0.62,5787,7345,25.4
2013/11/24 9:00,7.2,18.57,0.53,0.61,8052,8137,24.22
2013/11/24 10:00,7.19,15.41,0.81,0.86,9652,8915,30.36
2013/11/24 11:00,7.18,17.68,0.8,0.9,9641,8676,25.31
2013/11/24 12:00,7.17,18.88,0.72,0.84,9624,8635,25.35
2013/11/24 13:00,7.18,17.81,0.71,0.76,9595,8316,30.54
2013/11/24 14:00,7.18,16.51,0.76,0.84,9608,7514,25.4
2013/11/24 15:00,7.17,35.13,0.64,0.73,8418,7370,30.54
2013/11/24 16:00,7.18,11.04,0.57,0.67,5736,7478,25.63
2013/11/24 17:00,7.18,10.26,0.53,0.66,5818,7843,25.09
2013/11/24 18:00,7.18,9.83,0.5,0.65,5736,7478,25.25
2013/11/24 19:00,7.18,15.5,0.51,0.64,7317,8222,26.51
2013/11/24 20:00,7.18,9.55,0.55,0.66,9725,8050,25.09
2013/11/24 21:00,7.18,8.65,0.7,0.77,9756,8009,30.03
2013/11/24 22:00,7.19,8.69,0.74,0.83,9695,7679,25.17
2013/11/24 23:00,7.19,10.95,0.78,0.85,9656,7225,30.34
2013/11/25 0:00,7.19,32.13,0.71,0.84,8567,6425,28.48
2013/11/25 1:00,7.19,10.37,0.67,0.77,5770,5664,25.3
2013/11/25 2:00,7.19,9.05,0.6,0.72,5788,5458,25.22
2013/11/25 3:00,7.19,14.72,0.62,0.7,5787,5022,33.7
2013/11/25 4:00,7.2,13.62,0.57,0.67,5798,5180,25.18
2013/11/25 5:00,7.21,9.5,0.54,0.64,5828,5069,33.46
2013/11/25 6:00,7.2,11.3,0.5,0.6,5787,5226,25.23
2013/11/25 7:00,7.2,12.5,0.46,0.56,5806,6493,25.15
2013/11/25 8:00,7.2,11,0.51,0.55,5765,8011,33.82
2013/11/25 9:00,7.19,12.86,0.49,0.62,8518,8868,22.89
2013/11/25 10:00,7.19,7.19,0.66,0.68,9630,9068,30.43
2013/11/25 11:00,7.19,7.78,0.57,0.61,9538,9015,25.58
2013/11/25 12:00,7.19,8.42,0.63,0.64,9540,8760,25.58
2013/11/25 13:00,7.19,11.65,0.61,0.67,9528,8238,25.61
2013/11/25 14:00,7.19,14.14,0.71,0.77,9536,8050,30.73
2013/11/25 15:00,7.19,12.43,0.73,0.79,9536,7897,25.59
2013/11/25 16:00,7.19,9.81,0.74,0.82,9629,7690,33.82
2013/11/25 17:00,7.2,9.86,0.78,0.91,9641,8098,30.29
2013/11/25 18:00,7.2,8.83,0.73,0.85,9726,8427,30.13
2013/11/25 19:00,7.21,8.29,0.71,0.81,9698,9011,30.11
2013/11/25 20:00,7.2,7.58,0.66,0.71,9741,8429,30.08
2013/11/25 21:00,7.2,8.48,0.6,0.63,7044,8217,20.73
2013/11/25 22:00,7.2,7.34,0.58,0.59,5776,8114,25.28
2013/11/25 23:00,7.2,6.96,0.5,0.54,5740,7841,25.44
2013/11/26 0:00,7.19,6.65,0.55,0.68,5752,6778,25.56
2013/11/26 1:00,7.2,6.79,0.55,0.68,5733,6080,25.64
2013/11/26 2:00,7.2,6.7,0.64,0.74,5758,5688,25.4
2013/11/26 3:00,7.2,6.54,0.65,0.69,5781,5553,33.73
2013/11/26 4:00,7.21,6.84,0.59,0.68,5826,5478,25.23
2013/11/26 5:00,7.21,6.54,0.56,0.64,5811,5494,25.3
2013/11/26 6:00,7.2,5.85,0.52,0.62,5756,5547,25.4
2013/11/26 7:00,7.2,8.27,0.57,0.66,8507,6598,28.68
2013/11/26 8:00,7.2,6.78,1,1.02,9760,8064,30.02
2013/11/26 9:00,7.21,6.99,0.88,0.9,9719,9065,25.11
2013/11/26 10:00,7.2,8.5,0.73,0.8,9678,9146,30.27
2013/11/26 11:00,7.19,10.64,0.61,0.7,9641,9117,30.39
2013/11/26 12:00,7.19,11.57,0.72,0.68,9568,8816,25.5
2013/11/26 13:00,7.18,12.83,0.72,0.71,9578,8689,30.49
2013/11/26 14:00,7.19,12.91,0.71,0.81,9586,7729,30.57
2013/11/26 15:00,7.18,15.71,0.74,0.81,9612,8278,25.38
2013/11/26 16:00,7.18,13.03,0.75,0.85,9611,8222,25.39
2013/11/26 17:00,7.2,10.11,0.71,0.83,9630,8397,25.34
2013/11/26 18:00,7.19,9.85,0.69,0.81,9747,8644,25.03
2013/11/26 19:00,7.2,10.54,0.75,0.82,9702,9015,30.2
2013/11/26 20:00,7.19,10.26,0.69,0.78,9750,8654,25.03
2013/11/26 21:00,7.2,10.97,0.61,0.69,6131,8379,23.81
2013/11/26 22:00,7.2,10.16,0.57,0.63,5844,8383,24.98
2013/11/26 23:00,7.2,8.64,0.51,0.59,5781,7842,25.26
2013/11/27 0:00,7.2,11.15,0.53,0.64,8315,6900,23.45
2013/11/27 1:00,7.19,9.17,0.83,0.97,9678,6362,25.21
2013/11/27 2:00,7.2,12.17,0.73,0.84,7467,5795,32.68
2013/11/27 3:00,7.2,8.61,0.64,0.72,5816,5651,25.1
2013/11/27 4:00,7.2,7.83,0.61,0.68,5788,5174,25.4
2013/11/27 5:00,7.2,6.31,0.55,0.66,5821,5447,25.25
2013/11/27 6:00,7.2,6.9,0.51,0.62,5771,5754,25.47
2013/11/27 7:00,7.2,6.88,0.49,0.58,5801,6655,33.61
2013/11/27 8:00,7.19,11.32,0.54,0.53,7356,8031,26.51
2013/11/27 9:00,7.2,9.22,0.74,0.76,9729,8757,30.12
2013/11/27 10:00,7.19,9.21,0.66,0.72,9712,9130,30.17
2013/11/27 11:00,7.19,12.34,0.66,0.71,9668,9057,25.24
2013/11/27 12:00,7.19,13.55,0.65,0.69,9651,8925,30.36
2013/11/27 13:00,7.19,14.31,0.6,0.65,9575,8656,30.6
2013/11/27 14:00,7.19,14.95,0.6,0.62,9567,7959,25.5
2013/11/27 15:00,7.2,18.18,0.62,0.61,9528,7839,30.75
2013/11/27 16:00,7.19,15.13,0.61,0.62,9558,7868,25.53
2013/11/27 17:00,7.2,16.76,0.52,0.58,8081,7980,36.26
2013/11/27 18:00,7.18,12.36,0.47,0.52,5709,8568,25.57
2013/11/27 19:00,7.18,11.08,0.44,0.49,5734,8521,25.46
2013/11/27 20:00,7.19,11.17,0.42,0.47,9345,8403,26.11
2013/11/27 21:00,7.19,10.87,0.53,0.57,9691,8127,30.23
2013/11/27 22:00,7.2,10.76,0.63,0.65,9720,8115,25.1
2013/11/27 23:00,7.2,10.07,0.7,0.74,9714,7505,25.12
2013/11/28 0:00,7.2,9.99,0.7,0.77,9677,6302,25.21
2013/11/28 1:00,7.2,55.87,0.69,0.77,8607,5664,28.35
2013/11/28 2:00,7.2,11.93,0.65,0.76,5744,5530,25.42
2013/11/28 3:00,7.2,12.2,0.6,0.72,5757,5478,25.36
2013/11/28 4:00,7.2,12.97,0.55,0.67,5706,5452,25.59
2013/11/28 5:00,7.2,11.47,0.51,0.65,5718,5549,33.93
2013/11/28 6:00,7.2,11.54,0.51,0.64,5755,5430,25.37
2013/11/28 7:00,7.2,10.02,0.49,0.63,5766,6379,25.32
2013/11/28 8:00,7.2,16.01,0.5,0.63,5763,7973,25.33
2013/11/28 9:00,7.3,9.9,0.47,0.64,5774,8168,25.29
2013/11/28 10:00,7.3,16.9,0.52,0.68,7459,8753,26.14
2013/11/28 11:00,7.3,9.53,0.62,0.75,9726,8622,25.09
2013/11/28 12:00,7.3,9.54,0.78,0.92,9721,8696,30.14
2013/11/28 13:00,7.3,11.46,0.76,0.86,9659,8223,30.33
2013/11/28 14:00,7.3,12.6,0.74,0.86,9663,7951,25.25
2013/11/28 15:00,7.3,11.69,0.77,0.9,9645,7700,30.38
2013/11/28 16:00,7.3,11.42,0.95,0.97,9640,7400,25.31
2013/11/28 17:00,7.3,7.28,0.88,0.95,9638,7855,25.32
2013/11/28 18:00,7.3,10.13,0.79,0.86,5731,8352,34.03
2013/11/28 19:00,7.3,9.88,0.62,0.79,5770,8587,25.3
2013/11/28 20:00,7.2,11.43,0.59,0.72,7479,8413,26.07
2013/11/28 21:00,7.2,13.35,0.64,0.71,9832,7931,29.8
2013/11/28 22:00,7.2,12.13,0.86,0.91,9827,7976,25.31
2013/11/28 23:00,7.2,11.76,0.81,0.9,9853,8056,24.76
2013/11/29 0:00,7.21,10.49,0.86,0.91,9812,7053,29.86
2013/11/29 1:00,7.21,9.78,0.79,0.85,6192,6466,23.58
2013/11/29 2:00,7.22,9.75,0.71,0.81,5751,6209,25.39
2013/11/29 3:00,7.22,11.64,0.65,0.76,5744,6332,33.77
2013/11/29 4:00,7.22,12.48,0.63,0.74,5752,6149,25.38
2013/11/29 5:00,7.23,12.99,0.65,0.78,5760,6168,25.35
2013/11/29 6:00,7.23,13.61,0.62,0.75,5740,6080,25.44
2013/11/29 7:00,7.22,16.4,0.6,0.75,6003,6484,24.32
2013/11/29 8:00,7.21,13.92,0.67,0.96,9721,8100,20.06
2013/11/29 9:00,7.2,12.96,0.87,1.02,9796,8882,29.91
2013/11/29 10:00,7.2,8.11,0.76,0.87,9777,9142,24.96
2013/11/29 11:00,7.2,6.96,0.88,0.97,9783,9171,29.95
2013/11/29 12:00,7.2,6.82,0.82,0.93,9757,8891,25.01
2013/11/29 13:00,7.2,7.12,0.8,0.9,9742,8638,30.08
2013/11/29 14:00,7.2,8.32,0.93,1,9663,8301,25.25
2013/11/29 15:00,7.2,10.22,0.98,1.12,9639,8171,30.4
2013/11/29 16:00,7.2,11.35,1.11,1.21,9582,8286,25.46
2013/11/29 17:00,7.2,11.11,1.07,1.21,9568,8394,25.5
2013/11/29 18:00,7.2,11.15,0.95,1.1,7341,8935,26.56
2013/11/29 19:00,7.2,9.52,0.83,0.97,5751,8826,33.91
2013/11/29 20:00,7.21,11.72,0.67,0.82,7910,8587,30.85
2013/11/29 21:00,7.21,11.48,0.78,0.8,9767,8530,24.98
2013/11/29 22:00,7.21,11.83,0.91,0.96,9784,8456,29.95
2013/11/29 23:00,7.21,11.54,0.94,0.99,9769,8130,29.99
2013/11/30 0:00,7.21,10.51,0.99,1.07,9788,7281,29.93
2013/11/30 1:00,7.21,10.25,0.87,0.97,7918,6495,24.63
2013/11/30 2:00,7.22,9.33,0.78,0.83,5769,5976,25.31
2013/11/30 3:00,7.22,11.39,0.76,0.92,5746,5732,33.94
2013/11/30 4:00,7.23,12.9,0.72,0.85,5714,5784,25.55
2013/11/30 5:00,7.22,12.55,0.68,0.86,5691,5632,25.65
2013/11/30 6:00,7.22,14.52,0.69,0.86,5688,5684,25.67
2013/11/30 7:00,7.22,16.7,0.68,0.86,5685,6440,25.68
2013/11/30 8:00,7.21,16.12,0.68,0.85,5731,7968,25.48
2013/11/30 9:00,7.22,12.25,0.72,0.9,9441,9005,30.93
2013/11/30 10:00,7.21,10.39,0.91,1.1,9673,9339,30.29
2013/11/30 11:00,7.21,10.51,0.92,1.02,9703,9134,30.2
2013/11/30 12:00,7.2,10.59,1,1.13,9689,9088,30.24
2013/11/30 13:00,7.2,10.09,1.06,1.13,9672,8790,30.29
2013/11/30 14:00,7.2,9.37,1.03,1.13,9649,8385,30.93
2013/11/30 15:00,7.2,12.4,1.06,1.18,9441,9005,30.46
2013/11/30 16:00,7.21,12.37,1.1,1.21,9640,8362,30.2
2013/11/30 17:00,7.21,13.04,1.18,1.33,9621,8505,25.36
2013/11/30 18:00,7.21,13.55,1.09,1.27,9613,8917,30.48
2013/11/30 19:00,7.21,11.84,1.01,1.17,9640,9146,25.31
2013/11/30 20:00,7.21,11.41,0.97,1.1,9727,8535,30.12
2013/11/30 21:00,7.21,12.96,0.97,1.09,9832,8588,29.8
2013/11/30 22:00,7.22,13.98,1,1.11,9861,8265,24.74
2013/11/30 23:00,7.22,15.5,0.92,1.04,7448,8133,26.18
2013/12/1 0:00,7.21,15.01,0.81,0.93,5858,6918,24.92
2013/12/1 1:00,7.22,13.36,0.73,0.89,5865,6251,33.25
2013/12/1 2:00,7.21,13.7,0.99,1.2,5833,5902,25.03
2013/12/1 3:00,7.21,14.46,0.87,1.08,5810,5743,25.13
2013/12/1 4:00,7.22,16.89,0.83,1.05,5786,5756,25.23
2013/12/1 5:00,7.22,16.17,0.77,0.98,5770,5675,25.3
2013/12/1 6:00,7.21,19,0.71,0.92,5758,5581,25.36
2013/12/1 7:00,7.21,19.67,0.65,0.85,5742,6631,25.43
2013/12/1 8:00,7.21,28.39,0.66,0.86,9284,8168,26.28
2013/12/1 9:00,7.21,19.41,0.89,1.07,9682,8816,25.2
2013/12/1 10:00,7.21,15.13,0.88,1.05,9684,9244,25.2
2013/12/1 11:00,7.21,15.78,0.93,1.09,9743,9054,30.07
2013/12/1 12:00,7.21,15.28,1.03,1.18,9753,8918,25.02
2013/12/1 13:00,7.2,15.09,1.06,1.21,9759,8342,30.02
2013/12/1 14:00,7.2,13.52,1.09,1.27,9716,7774,25.11
2013/12/1 15:00,7.2,12.76,1.14,1.32,9722,8113,30.14
2013/12/1 16:00,7.2,18.2,1.22,1.43,9676,7898,30.28
2013/12/1 17:00,7.21,18.73,1.18,1.44,9643,8258,25.3
2013/12/1 18:00,7.21,31.06,1.13,1.35,8479,8499,30.28
2013/12/1 19:00,7.21,17.6,0.98,1.19,5707,8791,25.76
2013/12/1 20:00,7.22,14.93,0.84,1.09,5768,8132,25.49
2013/12/1 21:00,7.22,19.98,0.78,0.99,6715,7952,29.04
2013/12/1 22:00,7.22,21.72,0.76,0.98,9828,8050,24.83
2013/12/1 23:00,7.21,20.74,1.02,1.17,9853,7620,29.74
2013/12/2 0:00,7.22,19.22,1.12,1.25,9834,6421,24.81
2013/12/2 1:00,7.21,16.69,0.99,1.11,5902,5800,33.04
2013/12/2 2:00,7.21,14.66,0.85,0.98,5812,5233,33.55
2013/12/2 3:00,7.21,15.31,0.83,0.97,5798,5085,25.18
2013/12/2 4:00,7.21,18.56,0.77,0.92,5766,5048,33.82
2013/12/2 5:00,7.21,18.96,0.72,0.88,5710,5090,34.15
2013/12/2 6:00,7.21,18.09,0.7,0.85,5757,5462,25.36
2013/12/2 7:00,7.22,19.73,0.66,0.8,5759,6222,33.86
2013/12/2 8:00,7.21,17.29,0.65,0.78,5731,8266,25.48
2013/12/2 9:00,7.22,28.83,0.7,0.82,9615,9043,30.47
2013/12/2 10:00,7.23,19.29,0.94,1.1,9667,9776,30.31
2013/12/2 11:00,7.22,15.03,1.03,0.97,9699,9517,25.16
2013/12/2 12:00,7.21,17.9,1.18,1.19,9714,9084,30.16
2013/12/2 13:00,7.21,17.08,1.17,1.13,9770,9094,24.97
2013/12/2 14:00,7.2,15.53,1.12,1.09,9745,8247,30.07
2013/12/2 15:00,7.2,14.59,1.18,1.19,9728,8149,30.12
2013/12/2 16:00,7.21,13.4,1.17,1.19,9682,8257,25.2
2013/12/2 17:00,7.21,17.64,1.23,1.31,9647,8822,35.35
2013/12/2 18:00,7.22,21.51,1.22,1.32,9610,9092,30.49
2013/12/2 19:00,7.22,21.94,1.16,1.23,9601,9043,30.49
2013/12/2 20:00,7.23,18.31,1.07,1.13,9657,8915,30.34
2013/12/2 21:00,7.23,17.15,1.05,1.13,9735,9043,30.1
2013/12/2 22:00,7.22,24.03,1.12,1.14,9804,8701,29.89
2013/12/2 23:00,7.22,23.56,1.2,1.19,9601,9043,24.71
2013/12/3 0:00,7.21,21.92,1.06,1.11,6999,6772,27.86
2013/12/3 1:00,7.22,21.3,0.85,0.91,5838,6005,33.4
2013/12/3 2:00,7.22,20.64,0.72,0.76,5803,5408,25.16
2013/12/3 3:00,7.21,18.52,0.77,0.79,5783,5478,33.72
2013/12/3 4:00,7.21,18.5,0.71,0.75,5795,5215,25.19
2013/12/3 5:00,7.21,20.76,0.68,0.73,5770,5256,33.8
2013/12/3 6:00,7.22,21.34,0.68,0.74,5780,6000,33.74
2013/12/3 7:00,7.22,20.02,0.7,0.74,5742,6617,25.43
2013/12/3 8:00,7.22,15,0.67,0.83,5827,8219,25.06
2013/12/3 9:00,7.23,34.34,0.69,0.74,9600,8907,30.52
2013/12/3 10:00,7.22,30.97,0.92,1.02,9610,9178,25.39
2013/12/3 11:00,7.22,25.65,1.02,1.07,9705,9263,30.19
2013/12/3 12:00,7.22,19.7,1.12,1.13,9768,9089,24.98
2013/12/3 13:00,7.22,20.52,1.17,1.17,9785,8891,29.94
2013/12/3 14:00,7.22,22.2,1.14,1.19,9834,7830,25.43
2013/12/3 15:00,7.22,19.1,1.2,1.27,9792,8341,29.92
2013/12/3 16:00,7.22,18.29,1.23,1.32,9765,8458,24.99
2013/12/3 17:00,7.22,20.06,1.23,1.33,9732,8731,25.07
2013/12/3 18:00,7.22,25.47,1.26,1.36,9684,9068,30.26
2013/12/3 19:00,7.23,28.22,1.17,1.35,9671,9175,30.3
2013/12/3 20:00,7.22,25.04,1.14,1.25,9660,9078,25.26
2013/12/3 21:00,7.22,21.36,1.1,1.2,9730,8672,30.11
2013/12/3 22:00,7.22,18.97,1.02,1.11,6964,8788,28
2013/12/3 23:00,7.22,29.65,0.9,1.01,5846,8386,33.19
2013/12/4 0:00,7.22,25.24,0.8,0.89,5887,7031,24.97
2013/12/4 1:00,7.22,26.13,0.9,0.97,5886,6438,33.13
2013/12/4 2:00,7.22,24,1.02,1.15,5886,6298,24.8
2013/12/4 3:00,7.22,20.67,0.96,1.12,5844,5828,24.98
2013/12/4 4:00,7.22,19.86,0.91,1.09,5783,5779,25.25
2013/12/4 5:00,7.22,22.97,0.8,0.95,5778,5921,25.27
2013/12/4 6:00,7.22,35.11,0.82,0.9,7452,6273,26.17
2013/12/4 7:00,7.22,27.92,1.11,1.16,9691,7154,30.23
2013/12/4 8:00,7.23,29.64,1.17,1.4,9685,8841,30.25
2013/12/4 9:00,7.22,36.04,1.05,1.08,9675,9519,25.22
2013/12/4 10:00,7.22,43,1,1.03,9610,9556,25.39
2013/12/4 11:00,7.21,41.61,1.01,1.02,9621,9564,30.45
2013/12/4 12:00,7.21,29.97,1.16,1.2,9671,9188,35.26
2013/12/4 13:00,7.21,22.46,1.18,1.18,9704,8877,25.14
2013/12/4 14:00,7.21,30.8,1.15,1.26,9758,8312,30.03
2013/12/4 15:00,7.21,37.63,1.21,1.25,9761,8422,30.02
2013/12/4 16:00,7.21,34.17,1.14,1.2,9748,8590,30.06
2013/12/4 17:00,7.2,29.82,1.24,1.42,9709,8906,30.18
2013/12/4 18:00,7.2,28.77,1.27,1.36,9679,9118,25.21
2013/12/4 19:00,7.2,28.91,1.24,1.36,9654,9136,30.35
2013/12/4 20:00,7.2,27.51,1.15,1.21,9625,8900,30.44
2013/12/4 21:00,7.2,24.47,1.07,1.11,9606,8534,30.5
2013/12/4 22:00,7.2,19.61,1.1,1.1,9716,8725,30.16
2013/12/4 23:00,7.2,26.5,1.15,1.17,9792,8287,29.92
2013/12/5 0:00,7.22,46.27,1.32,1.29,9844,7115,24.79
2013/12/5 1:00,7.21,40.08,1.47,1.4,6134,6498,31.79
2013/12/5 2:00,7.22,32.56,1.26,1.39,5885,6057,24.98
2013/12/5 3:00,7.22,25.51,1.22,1.3,5827,5962,33.46
2013/12/5 4:00,7.22,22.59,1.13,1.28,5852,5822,24.95
2013/12/5 5:00,7.22,23.11,1.1,1.22,5807,6184,33.58
2013/12/5 6:00,7.22,28.47,1.02,1.15,5744,6087,25.42
2013/12/5 7:00,7.22,31.94,0.94,1.06,5764,6973,25.33
2013/12/5 8:00,7.22,31.18,0.88,0.97,8353,8633,29.21
2013/12/5 9:00,7.21,31.79,1,1.1,9624,9535,30.44
2013/12/5 10:00,7.21,34.37,1.03,1.11,9572,8266,30.61
2013/12/5 11:00,7.21,34.8,1.05,1.12,9532,9173,25.6
2013/12/5 12:00,7.2,28.2,1.11,1.18,9596,9335,30.53
2013/12/5 13:00,7.21,17.45,1.13,1.16,9646,8999,30.38
2013/12/5 14:00,7.2,19.95,1.16,1.21,9706,8666,30.19
2013/12/5 15:00,7.2,23.13,1.22,1.27,9740,8413,25.05
2013/12/5 16:00,7.21,21.32,1.3,1.34,9740,8869,30.08
2013/12/5 17:00,7.2,17.41,1.32,1.37,9740,8949,30.08
2013/12/5 18:00,7.2,16.55,1.21,1.34,9740,8413,30.08
2013/12/5 19:00,7.2,17.64,1.19,1.28,9635,9469,30.41
2013/12/5 20:00,7.2,24.63,1.1,1.18,9642,9110,30.39
2013/12/5 21:00,7.2,24.88,1.09,1.13,9630,8978,25.34
2013/12/5 22:00,7.2,20.19,1.12,1.15,9650,8692,30.36
2013/12/5 23:00,7.2,17.96,1.09,1.09,9703,8244,30.2
2013/12/6 0:00,7.22,27.69,1.25,1.22,9789,6951,29.93
2013/12/6 1:00,7.22,28.26,1.39,1.35,7364,6226,26.48
2013/12/6 2:00,7.21,26.92,0.96,1.04,5860,5948,24.91
2013/12/6 3:00,7.21,26.1,0.97,0.95,5860,5747,33.28
2013/12/6 4:00,7.22,24.87,0.89,0.91,5860,5747,25.02
2013/12/6 5:00,7.21,20.66,0.88,0.86,5784,5706,25.24
2013/12/6 6:00,7.21,22.78,0.85,0.8,5776,5845,33.76
2013/12/6 7:00,7.21,29.98,0.78,0.75,5745,6491,25.41
2013/12/6 8:00,7.21,31.34,0.78,0.77,8175,8923,23.85
2013/12/6 9:00,7.2,27.69,1.07,1,9633,9257,30.42
2013/12/6 10:00,7.2,32.63,0.98,1.04,9616,9273,25.37
2013/12/6 11:00,7.2,36.42,1.01,0.99,9563,9213,30.64
2013/12/6 12:00,7.2,33.98,1.13,1.11,9548,8955,30.69
2013/12/6 13:00,7.2,27.08,1.13,1.15,9612,8893,30.48
2013/12/6 14:00,7.2,29.5,1.18,1.21,9645,8376,25.3
2013/12/6 15:00,7.2,16.81,1.24,1.28,9747,8399,30.06
2013/12/6 16:00,7.2,19.97,1.28,1.33,9753,8319,30.04
2013/12/6 17:00,7.22,17.87,1.29,1.36,9771,8739,29.99
2013/12/6 18:00,7.22,16.77,1.13,1.25,9771,8997,24.97
2013/12/6 19:00,7.21,17.36,1.05,1.24,9735,8995,25.06
2013/12/6 20:00,7.22,16.85,1.1,1.21,9709,8757,30.18
2013/12/6 21:00,7.22,21.22,1.16,1.21,9664,8522,30.32
2013/12/6 22:00,7.22,21.38,1.1,1.17,9653,8550,25.28
2013/12/6 23:00,7.23,17.32,1.06,1.16,9697,8270,25.16
2013/12/7 0:00,7.22,13.9,0.93,1.04,5901,6942,24.74
2013/12/7 1:00,7.22,18.35,0.84,0.95,5859,6380,33.28
2013/12/7 2:00,7.22,22.84,0.87,0.97,5888,5911,24.8
2013/12/7 3:00,7.22,22.25,0.85,0.95,5900,5603,33.05
2013/12/7 4:00,7.22,21.94,0.84,0.94,5911,5408,24.7
2013/12/7 5:00,7.22,19.66,0.76,0.88,5893,5457,33.09
2013/12/7 6:00,7.23,17.59,0.75,0.84,5908,5625,24.71
2013/12/7 7:00,7.22,19.54,0.72,0.82,5843,6232,33.37
2013/12/7 8:00,7.22,15.6,0.72,0.8,6396,8731,30.49
2013/12/7 9:00,7.22,22.32,0.9,1.01,9725,9296,30.13
2013/12/7 10:00,7.22,19.35,0.94,0.99,9692,9464,25.18
2013/12/7 11:00,7.22,21.2,1.01,0.97,9636,9542,30.41
2013/12/7 12:00,7.21,25.26,1.07,1.05,9592,9253,30.55
2013/12/7 13:00,7.21,25.6,1.07,1.07,9642,8877,30.39
2013/12/7 14:00,7.21,19.83,1.11,1.15,9674,8395,25.22
2013/12/7 15:00,7.21,11.73,1.13,1.18,9675,8683,30.28
2013/12/7 16:00,7.21,15.71,1.14,1.25,9778,8758,29.97
2013/12/7 17:00,7.22,14.66,1.2,1.3,9761,8967,29.97
2013/12/7 18:00,7.22,14.86,1.19,1.28,9740,9221,30.08
2013/12/7 19:00,7.22,12.52,1.14,1.26,9752,9066,25.02
2013/12/7 20:00,7.22,11.27,1.08,1.15,9694,8553,30.22
2013/12/7 21:00,7.22,13,1.07,1.17,9675,8508,25.22
2013/12/7 22:00,7.22,15.25,1.09,1.24,9655,8372,30.35
2013/12/7 23:00,7.22,15.88,1.11,1.22,9652,7870,25.28
2013/12/8 0:00,7.22,17.18,0.98,1.11,7109,6850,27.43
2013/12/8 1:00,7.23,13.54,0.88,1.01,5821,5874,33.5
2013/12/8 2:00,7.23,16.38,0.79,0.89,5834,5394,25.03
2013/12/8 3:00,7.22,20.37,0.77,0.83,5885,5349,24.81
2013/12/8 4:00,7.23,19.28,0.81,0.85,5860,5282,24.91
2013/12/8 5:00,7.23,19.52,0.83,0.86,5853,5350,33.32
2013/12/8 6:00,7.23,17.36,0.82,0.85,5871,5457,24.87
2013/12/8 7:00,7.23,15.51,0.81,0.85,5876,6367,33.19
2013/12/8 8:00,7.22,21.83,1.03,1.06,5822,8406,25.08
2013/12/8 9:00,7.23,25.07,0.91,0.93,7759,8953,31.45
2013/12/8 10:00,7.22,23.13,1.09,1.09,9658,9403,25.26
2013/12/8 11:00,7.22,25.74,1.01,1.05,9609,9349,30.49
2013/12/8 12:00,7.22,28.47,1.07,1.1,9594,9046,25.43
2013/12/8 13:00,7.23,31.44,1.15,1.14,9588,8598,30.56
2013/12/8 14:00,7.22,27.48,1.11,1.11,9593,8061,30.54
2013/12/8 15:00,7.22,18.89,1.18,1.27,9666,7774,25.24
2013/12/8 16:00,7.23,17.31,1.16,1.28,9712,8092,25.12
2013/12/8 17:00,7.22,19.46,1.17,1.35,9738,8065,30.09
2013/12/8 18:00,7.22,21.58,1.21,1.32,9767,8658,30
2013/12/8 19:00,7.23,18.23,1.23,1.35,9750,8631,30.09
2013/12/8 20:00,7.21,13.7,1.12,1.23,5912,8435,24.86
2013/12/8 21:00,7.21,12.43,0.93,1.05,5790,8064,25.39
2013/12/8 22:00,7.22,13.13,0.85,1.01,5785,7859,33.71
2013/12/8 23:00,7.22,17.97,0.81,0.97,7598,7596,25.66
2013/12/9 0:00,7.23,17.68,0.92,1.04,9650,6633,30.36
2013/12/9 1:00,7.22,15.68,1.11,1.2,9697,6225,30.22
2013/12/9 2:00,7.21,12.73,1.1,1.15,6112,5959,23.89
2013/12/9 3:00,7.22,15.8,0.87,0.97,5834,5477,33.42
2013/12/9 4:00,7.22,16.94,0.85,0.9,5862,5465,24.91
2013/12/9 5:00,7.22,16.83,0.82,0.9,5851,5478,33.33
2013/12/9 6:00,7.21,15.15,0.78,0.85,5846,5635,24.97
2013/12/9 7:00,7.22,13.11,0.77,0.86,5837,7284,25.01
